LAPAFI_young;LAPAFI_adult;LAPAFI_olderadult;;;;;;;;;;;;
4.207987074;4.487626516;2.78097363;;;;;;;;;;;;
0.000363046;0.000183329;0.010895795;;;;;;;;;;;;
1;1;1;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;LAPAFI_young;4.207987074;0.000363046;1
;;;;;;;;;;;LAPAFI_adult;4.487626516;0.000183329;1
;;;;;;;;;;;LAPAFI_olderadult;2.78097363;0.010895795;1
