mean_peaks_lapafi,SD_peaks_lapafi,mean_peaks_young,SD_peaks_young,mean_peaks_adult,SD_peaks_adult,mean_peaks_olderadult,SD_peaks_olderadult
-0.129122657351324,0.030050985704605,-0.18230657515521,0.0318403866193404,-0.183917486576333,0.0297658671387128,-0.170636060221321,0.0420827198739912
0.99793898540616,0.0544033423179354,1.11422540769244,0.0697399446888041,1.13056867075952,0.0663117884813432,1.0852075861799,0.0809302842323197
-0.0194741894883863,0.00757404928299621,-0.0458944823610902,0.0158076103645285,-0.0374025632737325,0.0133597866414077,-0.0446426678495987,0.022793156408235
